Variable:,pr
,Colombia,Amazonas,Antioquia,Arauca,Atlantico,Bolivar,Boyaca,Buenaventura,Caldas,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guajira,Guaviare,Huila,Magdalena,Meta,Narino,"Norte De Santander",Putumayo,Quindio,Risaralda,"San Andres Y Providencia",Santander,Sucre,Tolima,"Valle Del Cauca",Vaupes,Vichada
1974,2581.04,2909.74,3020.92,1492.63,854.63,1971.23,1450.75,3100.06,2696.12,2752.77,2103.64,3100.06,1712.52,8391.96,1899.20,1735.94,2963.32,1047.27,2545.29,1806.74,1279.76,2315.53,3042.10,1596.32,3483.68,2359.95,3678.26,1579.90,2114.35,1478.36,2054.59,3461.92,3191.41,2067.69
1975,2966.65,3442.35,3298.70,1699.85,872.52,2133.76,1784.51,3428.37,2908.05,3150.13,2562.92,3428.37,1768.18,9829.66,2047.61,2027.01,3296.97,1064.67,2942.99,2017.65,1282.27,2949.58,3610.74,1876.98,4217.33,2442.60,4085.55,1986.42,2455.09,1587.47,2111.92,3929.49,3662.78,2414.91
1976,2460.68,3389.00,2287.95,1741.30,592.37,1861.70,1507.91,2249.69,1977.37,2518.11,2422.81,2249.69,1435.46,5653.81,1497.99,1593.08,3259.15,551.40,2692.31,1364.44,899.07,2308.85,2490.81,1884.22,2793.00,1634.05,2435.30,1438.76,2300.59,1241.36,1577.80,2389.61,3611.33,2497.17
1977,2398.55,3164.07,2353.88,1591.99,737.82,1757.99,1447.87,2312.62,1968.42,2573.23,2345.76,2312.62,1369.48,6399.09,1573.20,1512.36,3047.96,692.01,2592.50,1335.26,1015.20,2311.65,2397.03,1352.47,2920.08,1606.18,2536.82,1874.49,1940.30,1375.47,1464.28,2594.07,3120.54,2503.89
1978,2526.84,3021.81,2574.22,1757.96,1071.72,2156.24,1565.21,2503.66,2082.79,2584.88,2493.81,2503.66,1831.77,6496.22,1982.87,1665.79,3055.70,1008.68,2649.23,1484.25,1503.15,2484.07,2496.72,1653.94,2994.84,1858.40,2712.05,2062.83,2204.58,1801.62,1694.13,2752.06,2977.44,2631.77
1979,2707.55,2753.79,2754.31,1970.29,1196.28,2435.03,1845.01,2715.11,2347.27,2923.69,2832.42,2715.11,2243.90,7350.45,2056.31,1952.37,3035.63,1482.42,2837.98,1684.65,1798.28,2973.99,2522.63,1976.57,3347.65,1974.90,2855.97,2139.92,2613.22,1922.07,1874.17,3028.20,3050.12,2664.25
1980,2330.37,2868.81,2388.73,1596.41,825.55,1808.09,1495.83,2276.98,2056.24,2458.36,2366.51,2276.98,1505.19,6037.16,1675.95,1597.52,2748.73,853.17,2526.49,1348.88,1136.97,2333.15,2348.90,1423.82,2734.34,1737.11,2647.28,2076.04,1962.16,1436.43,1576.76,2520.40,2661.32,2431.93
1981,2964.66,3271.96,3370.52,2154.30,1540.89,2930.64,1910.45,2957.55,2547.52,2914.75,2956.45,2957.55,2873.98,7938.89,2745.05,1966.32,3160.03,1935.44,2802.91,1788.01,2407.17,2891.89,3018.57,2264.99,3557.68,2179.59,3303.84,2531.19,2822.98,2467.53,1984.68,3297.75,3149.87,2782.14
1982,2629.75,3143.24,2497.59,1820.00,805.38,1944.04,1568.03,2862.86,2301.91,2734.01,2547.04,2862.86,1682.67,6744.29,1733.26,1730.06,3296.74,911.09,2707.48,1743.77,1241.19,2508.22,3061.72,1738.30,3340.96,2030.76,2906.61,2236.73,2210.72,1445.33,1950.57,2979.87,3411.00,2719.37
1983,2412.76,2855.66,2414.13,1704.98,682.62,1843.85,1483.66,2199.99,2063.63,2432.28,2415.55,2199.99,1538.01,5500.08,1658.69,1626.99,3158.77,736.19,2666.37,1336.96,1079.34,2362.01,2849.53,1507.10,2912.34,1698.62,2469.56,1527.63,1987.06,1367.32,1637.52,2375.70,3051.66,2732.14
1984,2816.96,2709.52,3130.79,1620.33,999.58,2187.01,1780.95,3374.85,2770.35,3163.26,2579.27,3374.85,1738.66,9039.40,2179.73,2119.02,3092.83,882.09,2969.54,2011.70,1381.36,3131.24,3233.18,1577.18,3883.62,2401.01,3537.34,2012.94,2287.60,1773.60,2225.02,3746.27,3200.08,2494.33
1985,2416.88,2331.14,2741.29,1838.60,1137.66,2467.42,1597.30,2385.06,2076.09,2541.19,2527.86,2385.06,2151.77,6595.29,2145.16,1624.38,2667.72,1251.93,2487.19,1390.15,1650.57,2403.16,2381.98,1954.98,2886.08,1692.15,2584.13,1624.22,2390.73,1946.38,1569.16,2673.43,2344.77,2543.14
1986,2601.41,2895.49,2794.37,1906.95,783.05,2181.91,1686.13,2494.10,2409.10,2597.71,2663.96,2494.10,1776.82,6779.29,1855.32,1834.44,3281.89,878.26,2713.26,1549.83,1240.71,2606.07,2457.58,1848.13,2800.41,1949.27,2939.59,1918.97,2405.97,1526.14,1855.62,2864.75,3327.50,2685.11
1987,2475.37,2727.80,2688.14,1732.88,1172.07,2329.23,1575.97,2351.59,2128.75,2549.22,2496.76,2351.59,2046.00,6606.82,2145.83,1664.15,2861.03,1269.08,2556.04,1408.77,1713.95,2454.75,2476.37,1703.06,2885.88,1784.63,2666.55,2064.66,2195.23,1942.92,1636.72,2699.10,2654.43,2562.84
1988,2785.01,2560.55,3221.23,2122.35,1330.23,2857.27,1897.92,3136.71,2686.56,2937.87,2919.87,3136.71,2299.34,8230.26,2381.56,2005.68,2838.79,1341.78,2710.28,1860.22,1844.26,2909.00,3099.72,2125.28,3796.82,2260.59,3367.22,2121.71,2755.74,2288.66,2068.50,3420.03,2731.82,2450.44
1989,2423.13,2759.55,2715.33,1531.56,1047.46,2112.42,1499.06,2424.84,2322.01,2617.07,2189.93,2424.84,1736.08,6697.24,2029.04,1697.97,2838.89,972.18,2552.31,1487.72,1383.05,2349.90,2480.80,1602.11,2983.93,1922.16,2908.34,1624.89,2145.97,1725.78,1750.77,2764.57,2839.81,2176.40
1990,2428.01,2687.85,2678.18,1637.29,915.03,2174.52,1525.62,2436.98,2314.38,2549.28,2224.39,2436.98,1882.81,6617.30,1821.14,1703.17,2868.25,1161.35,2505.49,1540.16,1405.12,2302.63,2497.60,1812.38,2864.01,1928.67,2878.03,1813.06,2310.58,1611.65,1817.65,2746.02,2709.43,2399.01
1991,2242.25,2599.92,2272.63,1394.34,483.58,1369.23,1405.87,2307.72,2127.53,2583.89,2160.81,2307.72,1072.47,6214.77,1370.41,1642.25,2624.00,649.12,2523.22,1463.18,749.37,2452.59,2426.34,1074.89,3003.43,1753.26,2641.58,1779.32,1802.70,1014.40,1641.00,2574.75,2350.34,2450.28
1992,2135.26,2531.32,2039.72,1530.54,929.85,1820.13,1181.20,2102.97,1655.23,2314.07,2056.72,2102.97,1533.66,5466.37,1673.29,1267.07,2616.92,912.32,2349.48,1204.95,1267.94,1941.72,2650.23,1287.27,2932.64,1418.05,2132.24,1492.95,1614.60,1536.77,1326.27,2204.72,2418.57,2360.08
1993,2357.30,2878.29,2374.31,1461.28,787.74,1763.37,1390.51,2524.47,2137.98,2568.86,2043.90,2524.47,1502.91,6265.26,1632.85,1617.07,2954.08,874.45,2522.80,1561.93,1147.18,2209.05,2551.68,1397.97,3063.90,1812.22,2631.57,1010.25,1955.55,1375.63,1781.29,2670.55,3090.83,2246.43
1994,2481.19,2830.58,2424.52,1721.61,760.38,1922.50,1540.66,2678.52,2183.22,2690.52,2453.04,2678.52,1595.50,6342.73,1626.44,1715.99,2958.22,914.55,2675.32,1659.54,1146.49,2524.99,2784.29,1586.72,3213.15,1923.36,2746.52,1716.88,2161.02,1443.35,1852.53,2776.25,2833.90,2606.11
1995,2619.61,2981.49,2811.01,1683.46,1407.87,2465.21,1673.92,2460.61,2358.76,2747.17,2536.64,2460.61,2068.29,6787.52,2264.10,1873.36,3027.33,1194.25,2752.67,1570.32,1818.10,2749.13,2532.30,1631.10,3190.85,1914.53,2878.81,1993.60,2251.68,2099.14,1796.78,2801.37,3066.63,2451.95
1996,2688.69,2875.09,2988.02,1823.45,1123.70,2370.90,1768.73,2706.78,2542.26,2747.59,2712.62,2706.78,1939.25,7346.73,2195.24,1971.47,3055.89,1098.72,2739.00,1724.18,1548.93,2818.22,2570.73,1701.70,3154.52,2092.28,3175.21,1999.21,2411.69,1911.59,1966.75,3053.72,2721.65,2856.08
1997,2247.43,2790.95,2126.13,1384.53,785.99,1546.05,1275.39,2286.01,1911.05,2488.14,2089.04,2286.01,1294.17,5689.93,1544.95,1482.55,2759.22,776.87,2512.37,1388.91,1064.93,2250.21,2695.53,1089.62,3042.50,1643.09,2458.00,1291.27,1632.74,1265.27,1536.39,2395.76,2608.28,2431.54
1998,2676.98,2633.49,2917.21,1851.35,1155.15,2287.36,1826.83,2747.34,2577.46,2739.27,2739.77,2747.34,1960.13,7413.35,2065.20,2044.55,2905.21,1146.61,2733.92,1762.87,1603.28,2929.23,3362.23,1746.58,3356.30,2141.73,3179.60,2004.58,2428.68,1874.98,2030.92,3096.35,2569.82,2804.20
1999,2908.01,3090.70,3280.33,1815.30,1490.04,2704.86,1856.45,3358.20,2867.98,2884.39,2664.17,3358.20,2422.62,8790.26,2411.98,2136.74,3148.92,1567.34,2828.19,2005.29,2031.31,2894.09,3125.89,2084.81,3445.81,2454.08,3676.43,2389.25,2677.38,2211.79,2293.84,3698.42,3265.94,2486.07
2000,2714.05,3027.71,3058.00,1692.50,807.08,2050.68,1684.11,2864.68,2652.53,2745.30,2536.74,2864.68,1617.04,8013.17,1967.82,1931.95,3347.34,879.20,2762.37,1728.69,1184.07,2640.89,2710.21,1651.89,3194.44,2203.75,3402.43,1654.49,2338.26,1566.64,1984.47,3286.76,3517.01,2641.58
2001,2400.93,3001.07,2472.49,1460.58,841.17,1706.20,1367.61,2416.73,2137.62,2521.85,2221.62,2416.73,1448.61,6576.48,1678.53,1580.62,2989.83,953.02,2643.87,1452.40,1151.18,2374.53,2479.43,1263.92,2940.44,1833.45,2768.62,1807.54,1783.30,1354.77,1679.64,2716.55,3030.77,2364.55
2002,2714.83,3315.02,2521.26,1759.03,835.40,1877.95,1680.47,2576.60,2218.55,2813.67,2725.91,2576.60,1568.39,6648.20,1756.59,1811.98,3634.14,866.66,3031.19,1585.51,1225.96,2876.41,2833.00,1473.62,3278.98,1895.58,2776.09,1659.78,2178.51,1512.13,1764.28,2791.75,3937.22,2790.42
2003,2648.95,3365.14,2689.61,1924.01,1106.00,2313.74,1671.44,2418.77,2174.57,2564.80,2639.63,2418.77,1901.08,6543.25,2080.93,1708.16,3274.20,1074.87,2699.08,1490.33,1495.30,2513.31,2910.36,1802.12,3126.50,1829.46,2709.87,1903.65,2336.36,1877.11,1698.19,2690.34,3363.09,2744.73
2004,2643.24,3278.01,2707.27,1940.22,1304.84,2572.55,1784.16,2402.24,2271.36,2580.03,2764.31,2402.24,2353.39,6278.40,2097.19,1819.90,2929.92,1518.94,2733.98,1545.50,1863.03,2682.70,2459.93,2150.65,2966.10,1895.75,2766.40,2630.02,2544.68,2057.14,1804.86,2681.11,2915.52,2630.50
2005,2696.11,3351.73,2810.62,1918.56,1166.76,2434.95,1839.45,2667.75,2432.10,2684.51,2726.81,2667.75,2236.01,6975.90,1963.41,1910.83,2987.41,1434.94,2763.89,1662.50,1723.09,2730.63,2451.85,2212.91,3024.26,2049.65,3007.57,2219.65,2656.59,1871.23,1918.78,2974.32,3179.52,2452.80
2006,2721.96,3285.03,2978.68,1706.30,926.96,1996.74,1774.03,3004.17,2756.82,2808.86,2564.92,3004.17,1795.25,7937.94,1904.66,2069.41,2901.75,1148.91,2728.32,1919.46,1384.86,2870.91,2790.03,1792.63,3256.50,2391.78,3507.24,1663.87,2434.76,1523.39,2223.65,3393.10,2969.73,2443.71
2007,2796.27,3413.34,3005.32,1595.56,1626.58,2643.98,1608.63,2841.76,2510.19,2753.50,2445.50,2841.76,2272.16,7883.35,2538.54,1881.19,3221.37,1385.17,2777.71,1721.59,2066.31,2748.85,2740.71,1717.57,3208.67,2147.87,3224.37,1730.48,2211.15,2370.87,1967.09,3228.85,3370.79,2642.46
2008,3005.91,3068.17,3273.44,1952.27,1124.45,2502.91,2027.83,3664.66,2968.94,3276.89,2944.78,3664.66,2125.38,9387.99,2132.64,2321.83,3098.97,1322.22,2882.72,2216.98,1664.38,3337.90,3348.12,1963.51,3958.85,2604.15,3850.10,2407.74,2697.70,1934.30,2389.83,3959.04,3054.53,2673.58
2009,2422.35,2993.63,2580.42,1522.56,705.15,1772.22,1545.19,2454.47,2252.50,2619.38,2358.60,2454.47,1508.81,6596.75,1654.68,1711.30,2813.29,830.94,2631.05,1519.24,1126.86,2491.39,2366.83,1511.79,3029.95,1910.51,2851.71,1565.90,2162.52,1333.71,1765.61,2780.41,2890.23,2200.03
2010,2922.61,2605.85,3289.44,2236.94,1600.85,3126.47,2095.18,3062.91,2836.64,2996.23,3083.17,3062.91,2735.73,8130.13,2537.09,2245.64,2844.04,1615.48,2857.19,1971.95,2209.39,3269.42,3142.50,2477.07,3606.01,2404.00,3528.36,2404.76,2908.58,2516.31,2240.71,3453.50,2715.98,2781.95
2011,3072.91,2685.60,3681.71,2095.70,1800.67,3190.27,2281.30,3446.53,3157.87,3075.74,3192.81,3446.53,2806.55,8851.69,2821.35,2479.42,2941.47,1735.81,2902.08,2224.54,2370.77,3485.30,2975.27,2565.35,3593.80,2736.60,3954.75,1956.45,3201.53,2627.48,2541.45,3827.83,2899.87,2677.15
2012,2401.63,2802.97,2561.86,1654.90,949.07,2129.09,1475.60,2368.47,2112.99,2403.18,2244.90,2368.47,1860.44,6250.30,1837.87,1518.96,2961.67,1026.80,2459.72,1433.92,1437.89,2117.63,2619.68,1748.44,2903.37,1864.22,2757.87,1939.76,2188.29,1649.88,1671.54,2634.24,3306.19,2252.53
2013,2434.24,2935.93,2578.05,1509.39,885.51,1875.15,1428.46,2482.80,2250.10,2483.13,2184.65,2482.80,1518.69,6631.72,1743.97,1609.39,3197.40,871.60,2482.81,1463.79,1194.92,2215.47,2501.45,1407.07,2907.61,1956.64,2906.50,1525.61,2036.00,1500.89,1724.38,2796.86,3375.21,2369.41
2014,2366.72,3003.95,2370.40,1305.77,676.39,1551.94,1278.30,2564.85,2176.14,2507.52,2016.45,2564.85,1266.72,6544.30,1511.95,1534.74,3075.84,803.72,2501.12,1519.87,966.80,2174.30,2732.02,1143.36,3047.54,1899.78,2817.96,1815.51,1776.55,1188.97,1742.03,2785.25,3193.82,2406.31
2015,2085.79,2791.83,1954.83,1372.59,464.36,1316.79,1175.14,1679.64,1697.82,2145.01,2002.07,1679.64,1066.38,4705.57,1290.94,1264.85,2870.59,692.11,2341.11,1058.96,751.29,1873.87,2705.95,1028.14,2736.02,1409.00,2120.97,1062.19,1601.21,985.78,1288.17,1929.16,2773.43,2470.68
2016,2397.66,2746.23,2391.80,1398.58,1013.03,1877.61,1400.69,2439.07,2109.36,2537.01,2201.57,2439.07,1622.95,6334.60,1745.41,1608.10,3013.26,1122.30,2632.95,1478.83,1358.34,2398.72,2583.53,1349.77,2967.93,1815.41,2667.84,1382.05,1874.33,1539.83,1674.86,2650.31,2980.72,2484.21
2017,2641.82,2856.40,2937.16,1583.00,1139.96,2194.38,1585.86,3136.73,2569.83,2919.54,2354.56,3136.73,1898.89,7938.33,2110.37,1885.68,2816.34,1126.79,2629.42,1852.64,1584.20,2628.84,3149.09,1643.34,3578.90,2278.02,3347.23,2059.69,2172.46,1837.26,2068.00,3382.89,2811.97,2315.26
2018,2501.95,2899.59,2749.11,1617.68,890.15,2015.31,1592.11,2423.29,2347.57,2530.83,2470.57,2423.29,1688.10,6892.64,1932.77,1765.67,2914.64,1057.81,2576.29,1467.74,1329.18,2532.11,2506.64,1481.57,2934.56,1943.56,2962.05,1580.61,2165.36,1603.59,1738.31,2821.71,2797.24,2618.15
2019,2410.84,2937.39,2557.64,1581.89,675.76,1684.31,1554.18,2393.80,2316.38,2506.64,2415.94,2393.80,1308.50,6444.60,1600.11,1757.90,2760.67,755.58,2532.06,1490.87,973.52,2522.46,2776.65,1258.36,3001.48,1963.48,2881.93,1223.09,2088.17,1263.33,1799.01,2748.88,2603.60,2560.75
2020,2507.69,3028.07,2633.42,1393.03,743.22,1723.82,1508.38,2520.45,2260.98,2759.62,2363.05,2520.45,1280.97,7127.16,1708.71,1750.50,2997.39,807.88,2754.23,1521.77,1002.01,2692.26,2692.29,1107.29,3286.08,1867.95,2899.42,2204.74,1940.91,1337.46,1681.79,2854.41,3093.83,2447.27
2021,2679.07,2970.58,2846.52,987.55,595.89,1424.17,1522.79,3315.21,2716.86,3169.14,2249.74,3315.21,895.57,8516.32,1757.18,2067.97,3127.68,609.59,2903.78,1991.74,782.93,3089.83,3131.95,611.66,3803.71,2366.05,3512.75,1348.46,1792.63,1166.53,2152.87,3584.33,3155.26,2618.34
